blocknumber,timestamp,poolid,tokenin,tokenout,amountin,amountout
14748315,1652182501,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,36994272250,102216833520566398585099
14748318,1652182529,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11876909601371790124068,4379314649
14748767,1652188498,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,764129494,2039597884235344976176
14749179,1652194121,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2005460000000000000000,736415501
14749641,1652200702,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,300000000,801130703806322795594
14750918,1652218178,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,9339422822785889786975,3415467906
14753586,1652254726,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,13957508747433797460094,5054440162
14753658,1652255643,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,30000000000386374679334,10665279276
14754322,1652264716,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,3355514942,9331556880985563353506
14756601,1652295557,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,10793952742471750921173,3802204282
14756787,1652298225,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,15589281882621143023605,5431102063
14758680,1652324823,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11343219399611888162133,3907592484
14758946,1652328497,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,13326266021017830088932,4543781783
14759373,1652334722,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,19361871142407788343632,6512665995
14760354,1652348333,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14830373016102868452355,4918159159
14761508,1652364402,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,365761520556908317008,120533922
14762931,1652384136,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2210668070662200178007,727734424
14763590,1652392830,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,7591503334518293952322,2488975872
14763703,1652394338,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,851549426059409817600,278218076
14763835,1652396260,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3401637904599856613385,1109436135
14765010,1652412326,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,3321853351,9955140251682368347038
14765546,1652420348,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,3306452338,9827015516387947056877
14772183,1652511452,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,10397389836,30376845358549368854653
14772432,1652515192,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4376285724637602774139,1484458458
14773310,1652527197,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,8240347140424812579613,2780564226
14773319,1652527293,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,500000000000000000000,168103796
14773442,1652528871,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,401166132338074245683,134824652
14773952,1652536347,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5725036488817330542051,1919206962
14776581,1652571370,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,1783312847,5214838599691165586315
14779565,1652612466,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,1448076357,4217514787831110168185
14779919,1652617142,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,1536558482,4458875058603539645419
14780265,1652622055,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3211121648087762645108,1085166865
14780655,1652627504,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,782181087,2269372059033670657782
14782581,1652653567,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,1942340195,5616718401677437800346
14782893,1652657904,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,3386497192,9729653766856150956677
14784319,1652677279,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,298124901,852686891449403149161
14784396,1652678356,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,20000000000,55848283338268296479839
14784397,1652678378,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6638116567724044176146,2379548861
14784407,1652678542,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,23000000000,61430109140296550987848
14784407,1652678542,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11644393052107439651509,4366133416
14784411,1652678583,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5922035627084126878735,2204023009
14784413,1652678590,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,9780675636762446796217,3616029119
14784781,1652683981,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5554366332931282645300,2040242823
14785347,1652692162,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,527989158579852666094,193443993
14785849,1652698838,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1270224761489757586976,464948645
14786573,1652708350,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,402333440,1077373566871240216780
14786720,1652710577,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5019689938405578455310,1834223023
14786744,1652710885,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1694000000000000000000,617245759
14789493,1652748536,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,7544336923000000000000,2738285983
14789557,1652749503,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1557438569262440960805,563121247
14789568,1652749708,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1400928267225339635894,505901942
14789853,1652753402,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,539237747538556860416,194570058
14791125,1652771232,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,740668343,2010605557569840176008
14792518,1652790339,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1161350891000000000000,423702357
14792857,1652795091,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,238073811200000000000,86806145
14793514,1652803958,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5212375450326787297403,1896144511
14794463,1652816642,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1237289789194340895096,448865477
14795006,1652824653,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12461342038109600728403,4494617969
14795237,1652827614,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4640000000000000000000,1661479260
14797066,1652852418,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3256233475442562699127,1162092586
14797547,1652859260,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3000000000000000000000,1067818236
14798758,1652875826,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1209817165502365500199,429866889
14799011,1652879147,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12107184598273994019478,4277825726
14799402,1652884898,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,7109535936372374889682,2506618899
14799801,1652890527,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3756027370096474795782,1318220188
14801379,1652912230,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,2875103531,8014479135498824096871
14801838,1652919065,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5739650375794646500473,2020165921
14802225,1652924796,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6996274465688255109477,2449301603
14804093,1652950919,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3893348119012353255851,1356780017
14809807,1653032087,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,49982045041906228249558,16992548995
14810083,1653035932,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,237962593000000000000,79026982
14810455,1653041002,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,49938076061918732534787,16207265876
14810463,1653041057,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,2538150641,7815683912856842148229
14810998,1653048025,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,1363602866,4175462330939362635239
14818589,1653154305,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,105536004800000000000,33847694
14819577,1653168529,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,206968223295225825280,66370478
14821711,1653198487,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200392592661121967727,64250774
14821988,1653202928,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100018169604679591105,32064212
14823220,1653220376,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12650220154201980663392,4033797368
14823228,1653220461,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,3319178421,10212244801701384161896
14823523,1653224480,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5526026570408670945621,1763989081
14828605,1653295880,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,65000000,200021604797875623806
14829033,1653301645,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5838178825586553871261,1854997876
14829079,1653302285,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1279848747876199693983,405407732
14836171,1653400904,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6223432838465886750494,1965007998
14836258,1653402008,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6956692182803752201188,2184126798
14836271,1653402190,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,20155799047478668128265,6255107251
14839419,1653447674,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,1643458151,5223683366544583966279
14839428,1653447773,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,16094146677698463000000,4940182596
14839656,1653450862,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,961806276,3088222192236871739796
14847021,1653554454,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2448948952985075370886,747761189
14847079,1653555432,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6281664531951176859773,1910894520
14847729,1653564920,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5753807728962951722626,1741331305
14851194,1653613686,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12951222079256314882496,3888407044
14851545,1653618380,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,30373336212959246748224,8952742707
14852633,1653633335,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,20000000000000000000000,5769987552
14852653,1653633680,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,20000000000000000000000,5671873811
14852660,1653633790,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,22910000000000000000000,6379153499
14864967,1653805823,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,1714831000,6149577934944533694825
14866237,1653824314,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1179739555973387502425,323131565
14868324,1653853240,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1800672507492782194195,492580114
14869823,1653874515,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,1355336363,4849583203744094979053
14869911,1653875927,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,1246432477,4441992954115837657574
14869977,1653876850,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,1842859209,6536380339009577287129
14870366,1653882348,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,2325867782,8197012536487367844842
14870519,1653884688,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,1530632254,5362646809775769333684
14871045,1653891818,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,1485815782,5181808100534924520034
14871485,1653898128,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,1754421763,6088645620527226253209
14872600,1653914712,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11953813233606266160146,3343351615
14873456,1653926168,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,3240101563,11360370119822164955688
